c_t,o_t,o,h,l,c,v
2022-10-20 07:05:00,2022-10-20 07:00:00,19132.25,19150.7,19111.15,19112.78,1016.80637
2022-10-20 07:10:00,2022-10-20 07:05:00,19112.79,19131.26,19094.74,19117.76,983.94764
2022-10-20 07:15:00,2022-10-20 07:10:00,19116.9,19126.54,19111.55,19120.01,489.86924
2022-10-20 07:20:00,2022-10-20 07:15:00,19120.38,19135.0,19118.52,19128.09,509.30323
2022-10-20 07:25:00,2022-10-20 07:20:00,19128.09,19147.78,19128.09,19146.16,579.93642
2022-10-20 07:30:00,2022-10-20 07:25:00,19146.83,19154.56,19132.27,19137.18,471.63793
2022-10-20 07:35:00,2022-10-20 07:30:00,19137.97,19150.0,19132.17,19148.39,444.51989
2022-10-20 07:40:00,2022-10-20 07:35:00,19148.39,19150.72,19118.67,19120.65,582.40643
2022-10-20 07:45:00,2022-10-20 07:40:00,19120.15,19147.85,19119.33,19147.37,650.84851
2022-10-20 07:50:00,2022-10-20 07:45:00,19147.76,19157.06,19137.63,19143.35,594.09069
2022-10-20 07:55:00,2022-10-20 07:50:00,19143.35,19167.95,19142.07,19157.07,772.22484
2022-10-20 08:00:00,2022-10-20 07:55:00,19157.07,19160.91,19137.89,19145.94,529.19014
2022-10-20 08:05:00,2022-10-20 08:00:00,19145.1,19165.47,19145.1,19163.07,566.62177
2022-10-20 08:10:00,2022-10-20 08:05:00,19163.05,19167.56,19137.9,19138.79,590.9769
2022-10-20 08:15:00,2022-10-20 08:10:00,19138.01,19144.42,19130.0,19131.67,448.83781
2022-10-20 08:20:00,2022-10-20 08:15:00,19131.05,19147.95,19130.0,19139.56,427.84713
2022-10-20 08:25:00,2022-10-20 08:20:00,19140.58,19145.5,19132.99,19137.22,328.71953
2022-10-20 08:30:00,2022-10-20 08:25:00,19138.65,19142.96,19128.8,19133.07,349.52169
2022-10-20 08:35:00,2022-10-20 08:30:00,19133.07,19134.45,19109.89,19127.7,654.24774
2022-10-20 08:40:00,2022-10-20 08:35:00,19127.7,19138.37,19126.2,19132.43,342.40991
2022-10-20 08:45:00,2022-10-20 08:40:00,19131.5,19144.0,19130.58,19143.04,410.83064
2022-10-20 08:50:00,2022-10-20 08:45:00,19143.04,19145.0,19127.0,19136.14,413.43955
2022-10-20 08:55:00,2022-10-20 08:50:00,19135.35,19140.0,19118.13,19125.51,526.19094
2022-10-20 09:00:00,2022-10-20 08:55:00,19125.96,19126.78,19106.22,19114.67,715.03143
2022-10-20 09:05:00,2022-10-20 09:00:00,19114.67,19122.14,19105.99,19116.23,476.68357
2022-10-20 09:10:00,2022-10-20 09:05:00,19116.87,19130.0,19116.11,19127.25,354.09154
2022-10-20 09:15:00,2022-10-20 09:10:00,19127.25,19129.96,19114.84,19127.35,377.62298
2022-10-20 09:20:00,2022-10-20 09:15:00,19127.35,19143.43,19126.0,19130.96,475.81033
2022-10-20 09:25:00,2022-10-20 09:20:00,19130.71,19140.0,19130.23,19137.18,285.68557
2022-10-20 09:30:00,2022-10-20 09:25:00,19137.18,19145.97,19132.94,19140.12,383.46903
2022-10-20 09:35:00,2022-10-20 09:30:00,19140.12,19163.6,19140.12,19155.93,693.69496
2022-10-20 09:40:00,2022-10-20 09:35:00,19155.93,19161.13,19143.0,19145.29,559.82273
2022-10-20 09:45:00,2022-10-20 09:40:00,19144.93,19155.58,19144.13,19153.82,324.33072
2022-10-20 09:50:00,2022-10-20 09:45:00,19153.82,19166.94,19152.44,19164.97,618.45329
2022-10-20 09:55:00,2022-10-20 09:50:00,19166.01,19193.81,19156.52,19179.78,921.44445
2022-10-20 10:00:00,2022-10-20 09:55:00,19178.7,19195.31,19172.26,19185.79,914.36414
2022-10-20 10:05:00,2022-10-20 10:00:00,19186.29,19195.66,19165.2,19170.36,832.46245
2022-10-20 10:10:00,2022-10-20 10:05:00,19171.18,19187.63,19164.08,19165.0,577.4964
2022-10-20 10:15:00,2022-10-20 10:10:00,19165.0,19174.21,19131.79,19149.99,756.85549
2022-10-20 10:20:00,2022-10-20 10:15:00,19149.96,19155.41,19138.82,19154.5,395.78456
2022-10-20 10:25:00,2022-10-20 10:20:00,19154.5,19155.89,19141.04,19153.74,403.37802
2022-10-20 10:30:00,2022-10-20 10:25:00,19153.74,19162.49,19152.13,19160.4,416.88425
2022-10-20 10:35:00,2022-10-20 10:30:00,19161.0,19172.74,19157.1,19159.46,498.41547
2022-10-20 10:40:00,2022-10-20 10:35:00,19158.6,19220.0,19158.6,19204.85,1365.74443
2022-10-20 10:45:00,2022-10-20 10:40:00,19204.84,19253.33,19204.21,19234.01,1818.8624
2022-10-20 10:50:00,2022-10-20 10:45:00,19233.21,19243.35,19175.0,19208.34,1502.423
2022-10-20 10:55:00,2022-10-20 10:50:00,19208.19,19235.95,19205.11,19228.97,1384.74419
2022-10-20 11:00:00,2022-10-20 10:55:00,19228.97,19239.12,19178.62,19202.48,1183.26043
2022-10-20 11:05:00,2022-10-20 11:00:00,19202.48,19214.73,19196.74,19198.96,785.63882
2022-10-20 11:10:00,2022-10-20 11:05:00,19200.04,19205.87,19186.8,19196.33,656.1432
2022-10-20 11:15:00,2022-10-20 11:10:00,19197.04,19223.95,19189.31,19199.36,893.37595
2022-10-20 11:20:00,2022-10-20 11:15:00,19199.36,19231.45,19198.3,19219.84,628.68244
2022-10-20 11:25:00,2022-10-20 11:20:00,19219.2,19226.55,19207.1,19212.82,413.95681
2022-10-20 11:30:00,2022-10-20 11:25:00,19211.7,19217.37,19201.32,19206.23,405.6609
2022-10-20 11:35:00,2022-10-20 11:30:00,19206.23,19223.0,19201.36,19208.77,422.73261
2022-10-20 11:40:00,2022-10-20 11:35:00,19208.77,19213.74,19202.33,19209.8,395.24919
2022-10-20 11:45:00,2022-10-20 11:40:00,19209.8,19216.9,19189.07,19191.96,515.98018
2022-10-20 11:50:00,2022-10-20 11:45:00,19191.96,19218.38,19190.0,19215.82,658.89637
2022-10-20 11:55:00,2022-10-20 11:50:00,19215.47,19216.56,19198.12,19210.9,483.6688
2022-10-20 12:00:00,2022-10-20 11:55:00,19210.24,19220.46,19205.01,19208.09,614.49219
2022-10-20 12:05:00,2022-10-20 12:00:00,19208.09,19234.97,19204.43,19232.79,643.25675
2022-10-20 12:10:00,2022-10-20 12:05:00,19233.49,19243.81,19214.2,19226.08,855.89078
2022-10-20 12:15:00,2022-10-20 12:10:00,19226.08,19230.81,19209.2,19219.56,462.07308
2022-10-20 12:20:00,2022-10-20 12:15:00,19219.01,19241.51,19218.2,19223.2,611.9612
2022-10-20 12:25:00,2022-10-20 12:20:00,19223.1,19282.68,19222.53,19267.79,1639.19537
2022-10-20 12:30:00,2022-10-20 12:25:00,19267.79,19270.97,19238.84,19239.97,739.25023
2022-10-20 12:35:00,2022-10-20 12:30:00,19241.15,19279.44,19190.0,19202.41,2884.37493
2022-10-20 12:40:00,2022-10-20 12:35:00,19201.06,19207.0,19161.22,19187.79,1920.50562
2022-10-20 12:45:00,2022-10-20 12:40:00,19187.26,19189.95,19152.0,19163.85,1285.14036
2022-10-20 12:50:00,2022-10-20 12:45:00,19163.85,19183.32,19158.61,19177.71,924.34778
2022-10-20 12:55:00,2022-10-20 12:50:00,19178.65,19196.05,19160.0,19167.36,846.31032
2022-10-20 13:00:00,2022-10-20 12:55:00,19166.3,19171.55,19133.57,19134.65,1380.69237
2022-10-20 13:05:00,2022-10-20 13:00:00,19135.64,19149.71,19128.24,19141.0,1130.54517
2022-10-20 13:10:00,2022-10-20 13:05:00,19141.55,19162.5,19138.92,19161.28,755.82829
2022-10-20 13:15:00,2022-10-20 13:10:00,19161.28,19161.74,19142.12,19152.61,679.95647
2022-10-20 13:20:00,2022-10-20 13:15:00,19152.61,19180.23,19149.47,19173.99,832.76242
2022-10-20 13:25:00,2022-10-20 13:20:00,19173.82,19188.74,19163.34,19167.1,820.73356
2022-10-20 13:30:00,2022-10-20 13:25:00,19167.1,19172.72,19158.0,19160.01,660.83197
2022-10-20 13:35:00,2022-10-20 13:30:00,19160.01,19193.0,19151.85,19181.8,2154.31645
2022-10-20 13:40:00,2022-10-20 13:35:00,19181.8,19183.0,19152.76,19155.26,1627.6782
2022-10-20 13:45:00,2022-10-20 13:40:00,19156.39,19180.69,19136.0,19178.67,1474.32349
2022-10-20 13:50:00,2022-10-20 13:45:00,19178.48,19214.9,19171.81,19195.64,1485.27973
2022-10-20 13:55:00,2022-10-20 13:50:00,19196.9,19219.0,19191.13,19198.82,1009.58248
2022-10-20 14:00:00,2022-10-20 13:55:00,19198.82,19202.0,19171.02,19173.18,708.83987
2022-10-20 14:05:00,2022-10-20 14:00:00,19173.06,19197.5,19168.63,19192.5,949.41437
2022-10-20 14:10:00,2022-10-20 14:05:00,19191.91,19258.0,19188.01,19254.88,1750.10791
2022-10-20 14:15:00,2022-10-20 14:10:00,19253.25,19264.71,19220.6,19236.52,1622.54503
2022-10-20 14:20:00,2022-10-20 14:15:00,19236.52,19279.4,19235.0,19269.02,1401.0343
2022-10-20 14:25:00,2022-10-20 14:20:00,19268.13,19347.82,19267.27,19320.56,2534.3759
2022-10-20 14:30:00,2022-10-20 14:25:00,19321.04,19324.05,19291.17,19305.73,1339.03628
2022-10-20 14:35:00,2022-10-20 14:30:00,19304.11,19333.8,19263.61,19274.79,1533.0227
2022-10-20 14:40:00,2022-10-20 14:35:00,19274.79,19300.05,19271.5,19291.85,894.80914
2022-10-20 14:45:00,2022-10-20 14:40:00,19292.41,19295.25,19265.0,19285.49,962.76097
2022-10-20 14:50:00,2022-10-20 14:45:00,19285.49,19299.72,19273.21,19278.01,763.7537
2022-10-20 14:55:00,2022-10-20 14:50:00,19277.23,19299.98,19275.96,19280.56,875.81941
2022-10-20 15:00:00,2022-10-20 14:55:00,19280.21,19336.9,19280.0,19326.31,1131.6656
2022-10-20 15:05:00,2022-10-20 15:00:00,19325.61,19338.66,19293.02,19300.78,1082.31121
2022-10-20 15:10:00,2022-10-20 15:05:00,19300.78,19323.12,19298.65,19308.98,771.84545
2022-10-20 15:15:00,2022-10-20 15:10:00,19307.83,19316.61,19296.6,19306.67,690.43022
2022-10-20 15:20:00,2022-10-20 15:15:00,19305.97,19310.6,19275.21,19278.46,905.75828
2022-10-20 15:25:00,2022-10-20 15:20:00,19280.01,19297.43,19272.04,19286.42,729.2387
2022-10-20 15:30:00,2022-10-20 15:25:00,19285.59,19293.21,19250.68,19263.89,1068.4413
2022-10-20 15:35:00,2022-10-20 15:30:00,19263.92,19280.25,19260.0,19272.37,619.05886
2022-10-20 15:40:00,2022-10-20 15:35:00,19271.74,19289.98,19267.94,19274.72,566.93638
2022-10-20 15:45:00,2022-10-20 15:40:00,19274.72,19285.46,19270.03,19277.86,450.19306
2022-10-20 15:50:00,2022-10-20 15:45:00,19278.97,19284.06,19259.42,19264.94,703.31147
2022-10-20 15:55:00,2022-10-20 15:50:00,19264.17,19280.9,19256.56,19269.14,576.75082
2022-10-20 16:00:00,2022-10-20 15:55:00,19269.14,19277.89,19247.77,19253.3,641.94406
2022-10-20 16:05:00,2022-10-20 16:00:00,19253.88,19256.55,19200.0,19209.74,1977.5251
2022-10-20 16:10:00,2022-10-20 16:05:00,19208.87,19217.98,19160.0,19186.76,1629.5569
2022-10-20 16:15:00,2022-10-20 16:10:00,19186.01,19195.61,19165.25,19170.09,1099.10994
2022-10-20 16:20:00,2022-10-20 16:15:00,19170.09,19190.93,19165.0,19186.32,938.00573
2022-10-20 16:25:00,2022-10-20 16:20:00,19187.04,19187.05,19153.36,19175.13,1133.84323
2022-10-20 16:30:00,2022-10-20 16:25:00,19176.14,19183.99,19143.71,19176.86,1303.73605
2022-10-20 16:35:00,2022-10-20 16:30:00,19177.69,19188.28,19166.35,19175.83,815.10155
2022-10-20 16:40:00,2022-10-20 16:35:00,19175.83,19181.58,19156.92,19171.12,1167.86248
2022-10-20 16:45:00,2022-10-20 16:40:00,19171.1,19194.0,19169.79,19192.5,767.89539
2022-10-20 16:50:00,2022-10-20 16:45:00,19192.5,19193.8,19162.25,19176.85,1126.73795
2022-10-20 16:55:00,2022-10-20 16:50:00,19175.91,19180.38,19160.0,19166.93,807.38848
2022-10-20 17:00:00,2022-10-20 16:55:00,19167.45,19185.39,19158.31,19183.91,779.6493
2022-10-20 17:05:00,2022-10-20 17:00:00,19183.14,19187.8,19165.31,19176.95,676.76613
2022-10-20 17:10:00,2022-10-20 17:05:00,19176.95,19178.93,19105.0,19130.01,1840.33586
2022-10-20 17:15:00,2022-10-20 17:10:00,19130.66,19163.0,19121.69,19145.43,1000.70936
2022-10-20 17:20:00,2022-10-20 17:15:00,19145.42,19152.6,19129.16,19137.92,921.01264
2022-10-20 17:25:00,2022-10-20 17:20:00,19137.03,19165.01,19130.12,19151.4,1015.7078
2022-10-20 17:30:00,2022-10-20 17:25:00,19151.4,19158.08,19135.0,19144.1,774.18736
2022-10-20 17:35:00,2022-10-20 17:30:00,19145.43,19148.2,19124.17,19131.04,717.75358
2022-10-20 17:40:00,2022-10-20 17:35:00,19131.04,19141.98,19114.54,19120.48,780.46635
2022-10-20 17:45:00,2022-10-20 17:40:00,19121.46,19124.8,19080.49,19103.75,1382.1752
2022-10-20 17:50:00,2022-10-20 17:45:00,19102.95,19117.16,19072.31,19079.51,1355.28962
2022-10-20 17:55:00,2022-10-20 17:50:00,19079.51,19092.45,19065.13,19079.51,1234.92265
2022-10-20 18:00:00,2022-10-20 17:55:00,19079.51,19100.0,19063.89,19099.11,1092.88676
2022-10-20 18:05:00,2022-10-20 18:00:00,19099.3,19101.55,19073.57,19082.19,1145.67788
2022-10-20 18:10:00,2022-10-20 18:05:00,19082.19,19084.12,19048.13,19064.29,1595.2719
2022-10-20 18:15:00,2022-10-20 18:10:00,19062.92,19072.03,19010.62,19012.19,1723.73462
2022-10-20 18:20:00,2022-10-20 18:15:00,19012.19,19076.79,18984.7,19072.02,2161.65916
2022-10-20 18:25:00,2022-10-20 18:20:00,19072.02,19090.45,19023.17,19042.59,1507.19839
2022-10-20 18:30:00,2022-10-20 18:25:00,19042.58,19044.0,19006.26,19013.95,1063.21573
2022-10-20 18:35:00,2022-10-20 18:30:00,19014.92,19042.89,18964.02,19036.04,2054.25073
2022-10-20 18:40:00,2022-10-20 18:35:00,19037.45,19042.75,19011.52,19035.26,1006.98663
2022-10-20 18:45:00,2022-10-20 18:40:00,19035.26,19037.38,18992.14,19001.05,1026.06778
2022-10-20 18:50:00,2022-10-20 18:45:00,19002.09,19043.9,18990.01,19031.19,1084.78133
2022-10-20 18:55:00,2022-10-20 18:50:00,19031.9,19059.42,19021.37,19057.8,962.08243
2022-10-20 19:00:00,2022-10-20 18:55:00,19057.8,19089.64,19040.9,19062.89,1076.28934
2022-10-20 19:05:00,2022-10-20 19:00:00,19063.93,19096.0,19052.48,19079.02,1179.11326
2022-10-20 19:10:00,2022-10-20 19:05:00,19079.05,19117.87,19071.9,19105.07,1130.0549
2022-10-20 19:15:00,2022-10-20 19:10:00,19105.07,19112.57,19077.31,19098.93,974.52149
2022-10-20 19:20:00,2022-10-20 19:15:00,19098.93,19099.84,19059.14,19061.04,806.48651
2022-10-20 19:25:00,2022-10-20 19:20:00,19061.04,19068.47,19037.84,19066.11,995.41548
2022-10-20 19:30:00,2022-10-20 19:25:00,19066.11,19074.08,19050.0,19061.01,690.32133
2022-10-20 19:35:00,2022-10-20 19:30:00,19061.89,19062.45,19038.2,19042.58,736.3273
2022-10-20 19:40:00,2022-10-20 19:35:00,19043.2,19054.74,19028.36,19037.42,683.57251
2022-10-20 19:45:00,2022-10-20 19:40:00,19037.42,19062.03,19031.35,19059.84,682.02695
2022-10-20 19:50:00,2022-10-20 19:45:00,19059.84,19059.85,19032.81,19052.39,846.06062
2022-10-20 19:55:00,2022-10-20 19:50:00,19052.39,19084.26,19044.77,19075.4,967.1634
2022-10-20 20:00:00,2022-10-20 19:55:00,19075.4,19082.72,19059.22,19063.82,595.29864
2022-10-20 20:05:00,2022-10-20 20:00:00,19063.04,19082.0,19055.06,19074.94,439.97952
2022-10-20 20:10:00,2022-10-20 20:05:00,19075.34,19080.0,19060.02,19078.15,430.40436
2022-10-20 20:15:00,2022-10-20 20:10:00,19077.27,19088.0,19042.91,19063.24,1439.72618
2022-10-20 20:20:00,2022-10-20 20:15:00,19063.81,19064.91,19029.93,19039.14,716.25256
2022-10-20 20:25:00,2022-10-20 20:20:00,19039.14,19048.2,19013.15,19020.74,804.45251
2022-10-20 20:30:00,2022-10-20 20:25:00,19019.87,19022.92,18985.24,19016.94,920.94421
2022-10-20 20:35:00,2022-10-20 20:30:00,19016.94,19021.22,18929.38,19015.45,2104.36952
2022-10-20 20:40:00,2022-10-20 20:35:00,19015.45,19045.0,18994.3,19035.19,1042.88247
2022-10-20 20:45:00,2022-10-20 20:40:00,19033.89,19048.51,19030.25,19047.72,833.97242
2022-10-20 20:50:00,2022-10-20 20:45:00,19047.37,19056.86,19041.2,19047.23,728.55068
2022-10-20 20:55:00,2022-10-20 20:50:00,19047.23,19048.86,19022.05,19032.47,427.01616
2022-10-20 21:00:00,2022-10-20 20:55:00,19031.69,19037.35,19015.83,19031.08,528.44036
2022-10-20 21:05:00,2022-10-20 21:00:00,19031.01,19032.57,18995.02,19004.32,490.00613
2022-10-20 21:10:00,2022-10-20 21:05:00,19003.3,19033.44,18994.42,19032.33,567.79085
2022-10-20 21:15:00,2022-10-20 21:10:00,19032.58,19047.95,19024.84,19047.57,408.46998
2022-10-20 21:20:00,2022-10-20 21:15:00,19047.57,19056.86,19042.58,19054.84,356.68741
2022-10-20 21:25:00,2022-10-20 21:20:00,19054.84,19075.19,19051.4,19062.37,446.11142
2022-10-20 21:30:00,2022-10-20 21:25:00,19062.37,19073.64,19053.0,19067.99,454.87347
2022-10-20 21:35:00,2022-10-20 21:30:00,19067.99,19089.47,19066.07,19079.76,485.79591
2022-10-20 21:40:00,2022-10-20 21:35:00,19079.76,19079.76,19053.0,19058.52,400.80246
2022-10-20 21:45:00,2022-10-20 21:40:00,19058.52,19068.79,19057.56,19065.44,218.25084
2022-10-20 21:50:00,2022-10-20 21:45:00,19066.0,19066.42,19058.26,19063.2,122.6005
2022-10-20 21:55:00,2022-10-20 21:50:00,19062.54,19098.0,19060.29,19096.16,396.15337
2022-10-20 22:00:00,2022-10-20 21:55:00,19096.64,19098.0,19069.26,19073.92,378.52066
2022-10-20 22:05:00,2022-10-20 22:00:00,19073.92,19094.44,19062.0,19088.91,658.4744
2022-10-20 22:10:00,2022-10-20 22:05:00,19088.06,19089.34,19025.0,19036.34,693.34733
2022-10-20 22:15:00,2022-10-20 22:10:00,19035.21,19063.45,19035.21,19057.99,678.4719
2022-10-20 22:20:00,2022-10-20 22:15:00,19057.3,19058.86,19042.95,19043.89,419.08869
2022-10-20 22:25:00,2022-10-20 22:20:00,19043.89,19048.13,19027.94,19046.27,611.07413
2022-10-20 22:30:00,2022-10-20 22:25:00,19046.27,19049.42,19030.26,19031.5,290.54801
2022-10-20 22:35:00,2022-10-20 22:30:00,19031.5,19032.61,19003.56,19016.21,860.51772
2022-10-20 22:40:00,2022-10-20 22:35:00,19017.13,19021.76,19000.17,19018.64,576.10172
2022-10-20 22:45:00,2022-10-20 22:40:00,19019.41,19025.85,19010.43,19014.99,319.02464
2022-10-20 22:50:00,2022-10-20 22:45:00,19014.21,19022.44,19008.15,19020.7,300.55524
2022-10-20 22:55:00,2022-10-20 22:50:00,19019.79,19036.84,19017.76,19031.37,368.65847
2022-10-20 23:00:00,2022-10-20 22:55:00,19031.37,19040.96,19018.99,19034.04,442.3137
2022-10-20 23:05:00,2022-10-20 23:00:00,19034.04,19042.56,19026.12,19034.05,481.84343
2022-10-20 23:10:00,2022-10-20 23:05:00,19035.13,19035.13,18990.42,18999.37,773.96293
2022-10-20 23:15:00,2022-10-20 23:10:00,18999.58,19005.58,18979.17,18996.3,800.82123
2022-10-20 23:20:00,2022-10-20 23:15:00,18996.94,19014.7,18991.88,19010.73,308.75122
2022-10-20 23:25:00,2022-10-20 23:20:00,19010.73,19025.0,19006.95,19014.18,400.51822
2022-10-20 23:30:00,2022-10-20 23:25:00,19014.18,19030.39,19012.49,19025.46,410.67379
2022-10-20 23:35:00,2022-10-20 23:30:00,19025.46,19040.33,19020.66,19032.1,476.13525
2022-10-20 23:40:00,2022-10-20 23:35:00,19032.1,19047.83,19028.27,19043.3,281.24961
2022-10-20 23:45:00,2022-10-20 23:40:00,19043.3,19049.98,19035.29,19047.15,423.10637
2022-10-20 23:50:00,2022-10-20 23:45:00,19047.15,19048.67,19027.81,19030.27,436.73163
2022-10-20 23:55:00,2022-10-20 23:50:00,19030.27,19048.35,19029.75,19042.11,244.3052
2022-10-21 00:00:00,2022-10-20 23:55:00,19042.11,19050.7,19040.54,19041.92,347.52765
2022-10-21 00:05:00,2022-10-21 00:00:00,19041.92,19053.27,19036.77,19043.88,595.58037
2022-10-21 00:10:00,2022-10-21 00:05:00,19044.89,19047.77,19026.49,19043.5,527.52366
2022-10-21 00:15:00,2022-10-21 00:10:00,19043.5,19057.42,19015.83,19056.46,838.57364
2022-10-21 00:20:00,2022-10-21 00:15:00,19056.46,19065.64,19023.32,19026.31,739.94371
2022-10-21 00:25:00,2022-10-21 00:20:00,19026.31,19030.48,18999.46,19015.31,896.13222
2022-10-21 00:30:00,2022-10-21 00:25:00,19014.01,19042.7,19012.14,19019.07,757.04426
2022-10-21 00:35:00,2022-10-21 00:30:00,19018.13,19021.11,18999.0,19016.39,750.34028
2022-10-21 00:40:00,2022-10-21 00:35:00,19017.17,19062.51,19012.2,19057.79,810.39049
2022-10-21 00:45:00,2022-10-21 00:40:00,19057.84,19060.92,19043.66,19054.45,634.26193
2022-10-21 00:50:00,2022-10-21 00:45:00,19053.17,19056.33,19041.34,19049.73,659.46507
2022-10-21 00:55:00,2022-10-21 00:50:00,19048.33,19066.23,19042.42,19057.44,601.66553
2022-10-21 01:00:00,2022-10-21 00:55:00,19058.7,19065.36,19046.04,19049.62,559.41919
2022-10-21 01:05:00,2022-10-21 01:00:00,19048.83,19053.29,19027.0,19040.69,531.03797
2022-10-21 01:10:00,2022-10-21 01:05:00,19040.2,19042.97,19022.7,19032.64,335.66303
2022-10-21 01:15:00,2022-10-21 01:10:00,19031.77,19049.73,19028.46,19047.14,386.91196
2022-10-21 01:20:00,2022-10-21 01:15:00,19047.14,19061.2,19044.87,19053.25,504.25124
2022-10-21 01:25:00,2022-10-21 01:20:00,19053.25,19053.5,19028.74,19036.36,419.70201
2022-10-21 01:30:00,2022-10-21 01:25:00,19035.3,19039.71,19029.41,19032.6,328.38835
2022-10-21 01:35:00,2022-10-21 01:30:00,19032.6,19042.71,19029.22,19031.64,462.73233
2022-10-21 01:40:00,2022-10-21 01:35:00,19030.58,19061.23,19022.36,19052.53,501.45384
2022-10-21 01:45:00,2022-10-21 01:40:00,19051.8,19067.57,19048.95,19057.95,531.01674
2022-10-21 01:50:00,2022-10-21 01:45:00,19057.95,19071.96,19045.02,19070.26,469.38895
2022-10-21 01:55:00,2022-10-21 01:50:00,19070.25,19074.4,19059.61,19068.93,557.10333
2022-10-21 02:00:00,2022-10-21 01:55:00,19068.93,19071.25,19058.5,19065.24,389.02931
2022-10-21 02:05:00,2022-10-21 02:00:00,19065.86,19075.42,19058.26,19063.3,421.71331
2022-10-21 02:10:00,2022-10-21 02:05:00,19064.3,19074.0,19061.32,19063.54,293.10747
2022-10-21 02:15:00,2022-10-21 02:10:00,19063.54,19083.58,19062.67,19069.05,497.79111
2022-10-21 02:20:00,2022-10-21 02:15:00,19069.96,19085.78,19069.05,19084.0,422.17248
2022-10-21 02:25:00,2022-10-21 02:20:00,19084.15,19100.0,19077.71,19094.42,724.34965
2022-10-21 02:30:00,2022-10-21 02:25:00,19094.42,19102.69,19091.94,19099.51,500.01598
2022-10-21 02:35:00,2022-10-21 02:30:00,19100.5,19110.27,19078.11,19102.79,779.82477
2022-10-21 02:40:00,2022-10-21 02:35:00,19103.68,19131.39,19092.14,19119.14,826.18529
2022-10-21 02:45:00,2022-10-21 02:40:00,19120.25,19120.27,19103.93,19106.22,372.65433
2022-10-21 02:50:00,2022-10-21 02:45:00,19105.48,19114.59,19092.88,19100.33,562.01382
2022-10-21 02:55:00,2022-10-21 02:50:00,19100.01,19101.98,19089.22,19096.97,261.56835
2022-10-21 03:00:00,2022-10-21 02:55:00,19096.97,19113.91,19092.82,19110.37,385.92976
2022-10-21 03:05:00,2022-10-21 03:00:00,19109.49,19117.21,19106.07,19113.89,463.38821
2022-10-21 03:10:00,2022-10-21 03:05:00,19113.89,19115.11,19101.69,19109.03,516.01898
2022-10-21 03:15:00,2022-10-21 03:10:00,19109.03,19124.85,19105.21,19122.31,337.83598
2022-10-21 03:20:00,2022-10-21 03:15:00,19121.51,19125.42,19110.0,19112.47,329.50338
2022-10-21 03:25:00,2022-10-21 03:20:00,19111.81,19112.51,19100.68,19101.07,310.54628
2022-10-21 03:30:00,2022-10-21 03:25:00,19101.07,19108.4,19085.0,19091.65,624.21796
2022-10-21 03:35:00,2022-10-21 03:30:00,19091.65,19095.0,19078.59,19080.94,438.50321
2022-10-21 03:40:00,2022-10-21 03:35:00,19080.94,19083.82,19071.64,19073.51,356.39254
2022-10-21 03:45:00,2022-10-21 03:40:00,19073.51,19082.74,19058.17,19060.73,582.92164
2022-10-21 03:50:00,2022-10-21 03:45:00,19060.73,19070.0,19058.54,19067.55,348.29881
2022-10-21 03:55:00,2022-10-21 03:50:00,19066.6,19070.04,19050.01,19054.09,505.16776
2022-10-21 04:00:00,2022-10-21 03:55:00,19054.09,19056.11,19043.52,19051.77,557.36777
2022-10-21 04:05:00,2022-10-21 04:00:00,19051.19,19052.48,19042.22,19046.68,509.10004
2022-10-21 04:10:00,2022-10-21 04:05:00,19046.68,19059.49,19040.0,19057.94,550.41319
2022-10-21 04:15:00,2022-10-21 04:10:00,19057.94,19061.97,19050.02,19053.73,360.33881
